set	Minutos	Zfin	SD_Zfin	 Zsup	SD_Zsup
30	1004	25.82551027	1.889347531	8.914248	1.809402817
30	1005	34.3257315	3.311737165	10.00945463	0.627144176
30	1006	63.383832	13.48641933	12.55597817	1.173602473
30	1007	111.2186499	16.51819838	14.94796367	1.265639513
30	1008	94.22614838	13.58394755	14.14167629	1.102807887
30	1009	89.0296276	2.385302317	21.46881094	3.629292486
30	1010	98.2213011	6.11229711	23.184497	1.167421915
30	1011	86.0624906	2.065102618	26.13519775	1.251879725
30	1012	87.91695125	0.70290484	27.52604317	1.01988179
30	1015	80.05565125	5.04880022	19.62442925	2.269093275
30	1016	76.50222886	1.092568151	10.450673	2.704903314
30	1017	83.374867	3.842797998	15.40485967	3.630859457
30	1018	93.81628558	6.742537877	18.69271944	5.20587963
30	1019	77.38666243	3.555467665	16.793233	2.870382588
30	956	70.774661	1.095536092	28.9232595	12.61939461
30	957	81.4129015	3.98722394	40.01453544	0.463955758
30	958	82.91797075	5.360886292	39.915989	1.042160438
30	959	55.00891686	5.995358994	30.08312529	3.207022594
31	911	58.62422625	7.593367801	32.99333843	5.91243412
31	912	100.8835146	27.69175176	33.38506317	2.599531332
31	913	85.25620343	20.81324806	28.654845	0.288466186
31	914	57.8424404	1.914825709	24.56477036	4.343948684
31	915	58.61417221	4.797522209	14.867335	0.279305894
31	916	64.31423847	4.449263627	13.100833	1.668626565
31	917	93.82181894	23.30650271	13.95354283	0.656352658
31	918	70.00585807	7.298148009	13.83707911	1.359842223
31	919	68.24031948	4.854964706	14.34324838	1.109717745
31	920	74.31294059	11.8514201	13.20996667	0.638841033
31	921	76.75793695	14.31396433	13.71654336	1.103813366
31	922	132.9004448	4.696642288	14.09560286	1.514774105
31	923	72.83938167	19.33139677	22.19110967	4.218806887
31	924	56.7136384	0.522533713	16.544412	6.385219545
31	925	56.71363822	4.642981712	19.46317158	6.824274651
31	926	52.4886936	1.492829351	25.37594422	0.967544597
31	927	54.54818143	1.299622777	25.83284	2.355482781
31	928	66.61753217	4.752660926	28.6870966	1.800748245
31	929	67.15815815	7.250954227	35.22032643	0.2748368
31	930	62.11576233	4.685051187	27.35403513	5.15680516
31	931	101.5915814	29.30116998	23.37366425	1.703865077
31	932	80.04221367	13.59672071	21.527267	0.886182503
31	933	62.9059238	2.299261662	15.843838	4.459512403
31	934	81.60239214	7.54610493	30.93626189	9.99050728
32	1441	42.6260641	9.677451039	14.82084909	4.273374327
32	1442	36.05476967	0.452128358	8.497666471	1.54672688
32	1443	36.16483414	1.00643745	12.00501556	2.196497567
32	1444	29.7836472	5.078968711	7.767265176	1.452567966
32	1445	31.74177329	1.820682692	12.05998945	0.990006442
32	1446	44.1033072	8.657286351	16.82441364	4.015454235
32	1447	57.56023963	5.050914977	22.3926815	6.166208186
32	1448	64.0831029	3.136170207	9.644385778	2.369228327
32	1449	67.85506064	1.444950439	4.761869	0.534019462
32	1450	63.1316838	3.073213189	8.129077857	1.039721974
32	1451	64.56149967	2.44913194	15.91550811	1.829756851
32	1452	71.925589	3.545708351	22.103762	2.355742769
32	1453	68.868417	5.847309622	26.8165102	0.292938576
32	1454	58.809985	0.744816488	26.074726	0.456105087
32	1455	64.2282346	1.565941529	22.527063	3.21303162
32	1456	71.30743575	2.402681677	15.54692	0.443719717
32	1457	65.502168	0.651714139	11.2390425	2.234448887
32	1458	62.8736724	1.101991383	7.530121333	1.675836521
32	1459	65.2919085	6.658246852	12.3943725	10.75598156
33	656	69.887745	0.158752543	16.65000933	2.353562784
33	657	72.20510213	3.340830339	13.335389	0.628697065
33	658	57.21756788	2.647538451	12.67020238	1.04662172
33	659	58.39532271	2.945535283	9.465210727	1.052505685
33	700	67.5178861	1.30564329	11.3841743	1.352278163
33	701	67.00479427	1.587903587	13.37260238	2.529355913
33	702	72.36635973	4.48568479	9.680220667	0.8062871
33	703	68.77862609	2.570848248	12.26033978	7.065946695
33	704	73.70430764	6.964107964	17.68934	4.065158773
33	705	65.9859406	3.985121772	12.17726764	1.321559863
33	706	76.100365	1.012774164	18.706502	1.815351563
33	707	76.2392255	1.401528875	18.85535515	0.903026977
33	708	78.39802	2.849011816	17.14692855	1.441018422
33	709	68.71579843	0.821501463	16.9153042	3.297704378
33	710	69.84716011	1.267464821	17.0846245	0.462172959
33	711	69.04983175	0.935663444	18.75950282	1.063009748
33	712	71.01179733	2.017330011	18.49562686	1.170274301
33	713	72.3233576	2.422800139	19.55000254	2.621458897
33	714	74.14410055	1.735978815	14.343248	2.520212048
33	715	73.04095325	1.661924216	14.123759	1.783780678
33	716	76.95618876	2.688165276	17.93122583	1.920927463
33	717	73.21151385	6.392382414	19.6889322	0.826985148
33	718	73.74828686	2.879309396	16.81138267	3.879499096
33	719	81.68550329	4.719620809	11.1745394	0.680346067
33	720	81.05649922	3.262852417	8.417037667	0.417404516
33	721	85.11644707	8.469330985	17.34378814	3.719922429
33	722	101.1884377	18.04943821	28.00981563	2.427293656
33	723	71.89199425	3.626820008	20.776268	4.175528158
33	724	70.25926244	1.408119981	15.05546856	1.398855906
33	725	74.9841053	1.336373402	9.8683545	2.166498103
33	726	77.049992	1.952554513	13.3946135	1.292472454
33	727	74.93572809	1.1583627	21.70465	3.508723724
33	728	74.828223	1.210325927	21.45201322	3.970840866
33	729	72.12524143	1.213391897	19.52519377	2.83352929
33	730	71.96398371	1.518040042	20.8177342	0.444556015
33	731	74.7099677	1.091585537	18.052169	1.34236973
33	732	69.980727	2.033495196	19.46317167	6.568148193
33	733	71.25487088	0.722800483	23.36396614	2.082903832
34	1422	43.404108	23.03271811	24.8918235	6.918083138
34	1423	28.97736033	1.675836521	15.01707386	7.623490822
34	1424	22.82270167	1.986588609	5.54128	0.651713932
34	1425	30.364174	5.017931341	7.691379	2.243739263
34	1426	49.06542871	4.064473452	8.779866625	0.43739555
34	1427	54.5971345	1.988932383	8.981438636	0.581421907
34	1428	61.67678367	6.962035215	11.07778518	1.349176337
34	1429	72.62850638	6.70411646	11.72281478	0.822255017
34	1430	57.29819625	2.026859773	9.268118444	1.614141244
34	1431	49.59527457	0.32822358	6.8205892	0.620369625
34	1432	47.14569717	2.42780357	9.280916571	0.991563213
34	1433	42.31565329	1.520485459	15.4478616	2.409226497
34	1434	38.726402	10.52021114	13.406827	5.71213197
36	1249	76.8189646	3.814261356	22.217812	1.778391963
36	1250	69.8722445	4.03408674	12.79114538	4.543044099
36	1251	69.49018862	5.241963869	15.15320023	4.927295611
36	1252	86.246785	4.212140679	27.01539458	1.42888246
36	1253	69.9367476	2.339225544	29.48263347	1.131869477
36	1254	86.30437678	8.214218737	34.25487609	4.906622027
36	1255	77.9673677	7.736548214	32.686281	4.128946065
36	1256	69.6747045	4.061215931	13.8191615	4.843095189
36	1257	59.24000483	1.448327496	13.18653615	1.631892349
36	1258	66.04353243	1.055091001	8.920967	0.799055707
36	1259	68.9087315	3.363773501	12.56631523	1.298688001
36	1300	74.43955131	11.26197037	13.53385985	1.233652618
36	1301	78.0790896	9.019125898	10.8089532	3.738602814
37	1000	59.75737213	2.069482767	14.0126702	0.886182585
37	1001	62.01497625	3.942865574	16.13723713	0.874525671
37	1002	64.64212867	1.217110809	13.33538943	0.91694855
37	1003	68.81848783	0.846008822	13.668515	3.57845279
37	944	33.61878225	12.34810217	7.968984333	5.937400066
37	945	41.76631485	5.393647071	8.730593556	0.419820195
37	946	51.06962823	3.084333866	7.978059111	0.715634998
37	947	65.75557279	9.227720323	9.730133714	1.335178083
37	948	60.21732218	4.944106952	5.7885412	1.079876318
37	949	79.11946261	11.07508598	5.523362444	0.361582895
37	950	73.30617926	11.93969386	5.093342667	0.37337651
37	951	102.5107488	1.222795009	9.223325	1.352385057
37	952	98.70104188	2.810215436	13.6847805	1.275531639
37	953	86.63422182	13.95829341	8.4976662	2.227973593
37	954	70.68928233	3.690470686	8.9491868	2.963365845
37	955	63.233046	5.582906335	10.41259813	1.802783991
37	956	62.438277	3.579977262	13.6256524	0.893488181
37	957	64.13148	3.245243096	9.207199	0.244558778
37	958	58.3745898	4.278676961	6.5021055	0.990078907
37	959	56.39112343	0.77894728	8.605171333	0.09310235
38	712	93.72063918	9.055317703	59.73261967	19.51882616
38	713	118.8084998	7.661113998	75.23136683	3.489152767
38	714	132.9409746	3.503762876	79.6928225	0.114025918
38	715	127.8908767	5.027247177	81.7569173	4.662574278
38	716	133.8672564	1.514966418	94.78830956	2.644135723
38	717	143.8272064	4.576013797	101.794049	2.685203884
38	718	143.2397687	1.778577759	87.65714756	35.73539308
38	719	129.8438835	22.69121854	18.495627	#¡DIV/0!
38	720	97.471454	0.20291094	13.012874	#¡DIV/0!
38	721	76.628931	6.075932446	14.302934	#¡DIV/0!
38	722	73.32315367	9.828408599	15.4317355	0.186204122
38	723	84.6111736	7.003104038	18.33436975	2.056088623
38	724	74.7744705	0.45610438	22.54172264	0.613857524
38	725	67.5178865	2.420652432	31.61123167	0.372407667
38	726	65.38122525	0.241886056	34.137598	0
38	727	70.21894813	0.342078479	36.43551625	0.424099897
38	728	65.2065295	0.875357036	39.190331	0.372408244
38	729	65.76197211	2.331891168	45.90939	0
38	730	74.3175745	2.913067045	47.9251085	0.534830371
38	731	71.16633538	1.695532508	44.67308333	2.726474823
38	732	73.92786913	1.331856459	48.75827167	1.5115823
38	733	73.35002983	0.861885422	45.6836298	0.314348302
38	734	77.870613	1.292073647	52.91513	2.233155257
38	735	74.437296	1.523783813	50.478351	0.335683775
38	736	74.7744705	0.75636408	44.84105975	7.693149206
38	737	72.1943515	0.186204122	38.652806	1.117224732
38	738	72.936136	0.334390428	11.18529017	1.717725805
38	739	77.7738586	2.218681925	8.981438667	0.1612575
38	740	83.7081324	1.570087508	12.3033418	0.916475947
38	741	85.60559467	0.589564498	19.86631525	1.67842041
38	742	81.98498143	3.913292056	18.47259014	2.903273613
38	743	72.65508714	3.367705567	16.076766	0
38	744	76.17971386	1.345039885	17.5280825	0.45610438
38	745	74.77447067	1.886091538	18.173112	0
38	746	77.67710467	1.675836521	12.744112	0.744816488
38	747	75.09698525	1.935089056	9.442173857	0.145089109
38	748	72.30185683	0.800893957	9.250201	0.335683775
38	749	73.000639	1.382494519	13.63486729	2.088949831
38	750	75.68826267	0.781169683	17.20556725	0.542873441
38	751	78.42963933	0.832729904	18.3343695	2.736629815
38	752	79.27501891	1.762735443	15.73121371	3.008835685
38	753	76.33329242	1.519485492	17.823721	2.043371992
38	754	78.5282936	4.773593379	23.07343033	1.645618651
43	900	60.89408075	3.682807022	31.055673	5.645221197
43	901	59.84919933	1.801309592	25.20641692	3.163098258
43	902	68.58909614	2.557229723	32.86097667	1.128714599
43	903	52.84345992	2.482050533	25.04575029	4.290622587
43	904	59.54184538	3.840734976	32.2347602	0.264973081
43	905	60.13229573	3.263051911	29.81052342	2.334649281
43	906	38.20934806	11.62940774	15.48548833	4.659669424
43	907	29.34594843	3.98354202	14.2061793	1.908326508
43	908	52.74267406	7.374685005	16.48723882	3.851564547
43	909	105.1023861	13.66580728	22.18663044	1.183470497
43	910	81.19544827	22.62756309	17.09038371	1.447472084
43	911	57.565999	1.395643392	19.30191423	3.277138382
43	912	60.26130186	0.279306183	29.8320245	2.351693782
43	913	61.30947513	2.02330593	35.72713543	1.107203988
43	914	61.71261867	0.676513028	35.427657	0.756364364
43	915	63.970223	0.558612366	25.655457	4.138731165
43	916	67.13489975	2.29179731	20.67260233	1.519744892
43	917	74.6669655	5.281437367	25.48344933	0.093101772
43	918	65.195779	1.532369632	27.6873007	1.28106931
43	919	62.0512593	2.037566326	34.78262755	1.589837814
43	920	56.6330095	1.245620186	24.33672944	3.480861954
43	921	57.43929675	0.4837725	23.24120286	1.128253562
43	922	61.4448063	3.433256631	21.70531829	3.008078427
44	1420	42.070838	39.49779969	12.9587735	9.957798012
44	1421	19.54380033	3.072790071	7.798884222	0.378182182
44	1422	28.83913943	4.423500969	6.455072167	0.131666116
44	1423	40.346009	1.450819067	6.383402	1.452312034
44	1424	35.024514	2.875179618	8.537980625	0.626032404
44	1425	30.75119175	2.779728648	9.0459416	1.484191213
44	1426	21.97418014	1.402281938	5.802363286	0.453382081
44	1427	22.95708267	1.234499727	6.753154091	0.724109429
44	1428	38.49887836	4.4717993	11.72281483	1.256642031
44	1429	45.93047467	20.85245995	14.0232816	3.34303235
46	1010	59.31484133	9.253618849	24.0049075	5.663794503
46	1011	62.095605	4.166510623	27.920228	0.630303677
46	1012	60.65548656	0.419820195	23.35350719	2.278147616
46	1013	66.87285647	9.839787014	19.67050264	2.249996633
46	1014	87.58170553	7.25664724	20.81370263	2.996019495
46	1015	60.26130171	4.386676386	16.21114683	4.150248719
46	1016	53.72304573	0.474894921	11.79192524	0.736456635
46	1017	54.29477683	1.634416256	19.87975333	3.797080009
46	1018	61.6964929	6.718416993	17.04431014	2.299740159
46	1019	62.71039894	5.178085992	24.05900843	3.495834755
46	1020	83.00781423	13.48325553	29.13861767	1.421902984
46	1021	67.02011314	3.071817928	29.1492288	5.11632181
47	1430	63.17096367	3.587337002	33.99582345	4.95028773
47	1431	61.49760867	2.973856496	36.15331588	1.52251983
47	1432	67.46749325	1.767191847	29.05798883	3.958652786
47	1433	59.8339695	4.59699803	23.99853681	2.479993953
47	1434	61.21988761	2.84809074	27.84855822	2.038168732
47	1435	69.55376119	2.332293844	34.0838454	3.33259169
47	1436	70.37751807	2.440622853	40.225066	3.412904484
47	1437	50.00801675	5.319255034	26.50474617	8.69156113
47	1438	53.20995391	1.160809141	18.02425915	1.41113545
47	1439	54.60488738	3.772907945	21.7852785	3.723460338
47	1440	61.65214713	9.840293577	18.25374083	5.255786984
47	1441	75.21081412	4.57981217	37.04023177	3.747284108
47	1442	56.50630736	5.401681053	26.64645709	7.321642998
47	1443	58.11888157	8.938625226	9.142696	4.814824158
47	1444	55.1548165	2.432084195	20.56509717	3.442635394
47	1445	61.945546	3.461509278	25.792526	0.548828347
47	1446	67.6146408	0.244558877	26.55849875	0.263331987
47	1447	59.34750967	5.304513209	19.2212855	3.249247507
47	1448	55.512114	5.870285169	12.2817012	4.685221389
48	702	62.53471875	4.977434683	28.9232595	12.61939461
48	703	56.95552458	1.201832521	33.99649763	1.347626669
48	704	69.17749383	7.766528314	39.71249771	5.681529004
48	705	75.38110576	9.558350504	41.64227077	4.087282494
48	706	59.59730053	1.873539949	36.84441914	1.591571696
48	707	54.536663	4.088220049	23.82384133	4.177424007
48	708	63.46164154	4.608242563	34.79552824	4.173245585
48	709	62.43403326	2.120580191	29.95339174	4.039481218
48	710	56.5416304	3.308987763	36.04336764	2.555630968
48	711	70.22902675	5.033443106	40.46695217	0.828341636
48	712	58.22254714	2.379767046	38.74076464	2.174720954
48	713	67.517886	2.897253573	36.60685238	0.983042227
48	714	67.30623575	2.220219729	29.93338614	3.953256629
48	715	66.56109207	4.965227706	35.30671438	2.876536125
48	716	67.86727717	5.018622101	42.36172686	0.907446079
48	717	71.12314164	5.309493482	38.33029127	1.277907776
48	718	77.42513956	3.029448065	35.50828617	3.073136195
48	719	66.31578518	2.424620728	39.7977338	0.375883141
48	720	62.11576217	0.556279554	36.78490733	0.933872185
48	721	62.78766822	0.62973037	28.09940289	3.705511209
48	722	63.74414925	4.204376851	21.5701294	1.247809352
50	1348	52.96343778	4.959249509	32.92140444	4.933020713
50	1349	47.73697467	2.746115252	23.17209245	1.277907991
50	1350	49.11841325	1.392997846	26.90788983	0.93148569
50	1351	54.07304775	0.887177589	29.88443313	1.387021628
50	1352	59.62867638	1.809465297	31.59203421	2.995009175
50	1353	61.42033944	3.677338286	22.13124909	7.30315071
50	1354	61.8416245	6.005284816	14.91212878	7.569992168
50	1355	50.85461833	2.508891084	23.45429313	0.954984811
50	1356	50.73367517	1.849460864	20.57853558	1.659475494
50	1357	52.5693222	0.973647266	20.6027242	2.805314484
50	1358	55.56179964	2.483619755	27.78991909	5.391052255
50	1359	55.607873	0.388678227	28.8161026	1.624623527
50	1400	56.63921177	1.667560042	28.4774621	0.69442726
50	1401	59.9387868	0.32251475	31.07370675	0.9675445
50	1402	65.31403444	7.069165922	31.741773	2.597577592
50	1403	76.22578747	14.48138039	26.370365	1.182432468
50	1404	59.45501454	5.753900855	21.7207755	1.296760951
50	1405	74.39820333	8.709620548	15.37798317	2.666686209
50	1406	72.84946	12.76176658	12.02517275	1.808955554
50	1407	62.01721589	10.32439432	17.63558733	3.427874392
50	1408	58.76036723	4.326682639	30.34804825	0.383869352
50	1409	58.6809789	1.590564809	31.07370675	0.131666197
50	1410	63.48645033	10.62476107	33.1902105	2.952675273
50	1411	84.31553525	26.19598288	26.26286	0.606951114
50	1412	55.80656538	1.607815927	27.4131631	3.949289363
50	1413	55.38935659	5.090793884	28.54239036	4.249745443
53	1624	63.5734044	6.602070447	34.63463425	9.776244504
53	1625	67.97478222	8.458807417	33.38994964	4.856645865
53	1626	56.59481695	3.81333656	30.57096282	5.103193373
53	1627	56.06188954	4.735800174	34.39809069	4.988799781
53	1628	59.21312841	9.839252081	27.2250292	3.995274841
53	1629	57.05407067	4.339307104	31.42467888	1.590487334
53	1630	74.57815709	17.26604693	30.54961983	2.200467231
53	1631	53.36754658	1.495637533	25.47001088	1.300812965
53	1632	61.60043961	7.200404989	22.63072829	2.027573669
53	1633	59.44101371	4.755541968	18.17719323	2.895659498
55	1357	70.53505289	0.617376624	19.4684773	1.5653616
55	1358	71.24830813	1.081518822	22.42723671	2.748233738
55	1359	68.81802413	1.184217653	20.92344722	1.608273692
55	1400	70.63552989	0.490445142	14.87885324	3.322674541
55	1401	70.769911	1.142161342	16.2541487	0.458946873
55	1402	80.36886315	2.736933935	12.545228	1.591744912
55	1403	80.70516044	2.137463744	18.10671206	3.247275272
55	1404	81.49353017	7.848430728	23.30403045	2.480240231
55	1405	68.08228717	1.068444644	25.40953938	4.493300777
55	1406	68.20323025	0.5365639	20.18262777	1.098870791
55	1407	68.6466885	0.322515	23.6558648	2.017329821
55	1408	69.3723465	0.570131005	28.27857783	0.582910754
55	1409	68.64668825	0.436687497	26.76582943	0.629484495
55	1410	69.0498315	0.114025918	24.8814212	0.088324096
55	1411	71.15513711	0.937206613	24.17547222	0.638840903
55	1412	70.60865333	0.329165436	21.62862857	2.698123436
55	1413	70.743035	0.71391716	16.1842705	1.179128741
55	1414	63.7444624	3.296127332	11.008675	2.723703076
55	1415	57.88851386	0.725445135	8.443913667	0.220319591
55	1416	59.85815813	1.354672074	11.3035454	0.988811856
55	1417	73.4199084	5.622776533	10.594013	0.837917683
55	1418	69.68906933	0.361963046	13.19181733	5.896059143
57	1019	64.690089	4.776046444	23.5211355	4.979637579
57	1020	63.61925065	2.065287959	22.1884222	2.212944494
57	1021	66.1955752	1.525661748	17.38986171	1.404046804
57	1022	63.34535025	0.408293814	12.1743357	2.316725566
57	1023	70.42947867	3.499682799	11.96470113	1.153220235
57	1024	75.01015462	0.557118096	17.02127343	3.213609608
57	1025	70.719998	2.051357949	20.36160586	2.879934725
57	1026	60.04140518	5.065779993	21.65166514	1.081175144
57	1027	52.61309229	2.234171557	20.35904611	2.227325183
57	1028	63.674584	2.412222548	19.516924	4.378765472
57	1029	67.74825386	0.743984575	20.0114468	1.182798704
57	1030	70.077848	0.498428316	22.97052075	0.783109107
57	1031	72.44775629	0.670445643	23.655865	0.558612366
57	1032	71.97934167	1.239341397	27.384943	2.414153617
57	1033	71.53466218	0.814164965	25.805964	4.313347449
57	1034	74.10928375	0.315969296	26.61897013	1.723779645
57	1035	71.06554957	1.593649755	27.05693073	3.215017392
57	1036	66.1955753	2.539256941	34.50618614	1.884515228
57	1037	60.95240514	0.748960934	31.43653583	2.790626176
57	1038	64.0669772	1.594970276	21.35218714	1.376885102
57	1039	61.8900016	0.938592914	19.51692433	1.342736459
57	1040	64.47191233	3.174810824	22.1077934	2.318969104
57	1041	54.27685933	0.566954913	16.9153042	3.197617238
57	1042	50.4891014	1.868546236	14.03417167	0.931020033
57	1043	52.737312	7.616541113	17.4294205	1.463330256
59	657	63.03002925	5.436415243	25.4188764	2.928740693
59	658	53.68430214	3.005010641	33.25801191	1.972836326
59	659	51.90523491	1.175782714	29.4812895	0.96538227
59	700	58.20334976	3.727072309	34.718125	0.144233093
59	701	53.92318374	5.511658652	32.00541644	1.031851538
59	702	50.98899938	1.901653013	33.8634601	1.253827463
59	703	53.2842302	2.761941886	31.14700536	3.072674635
59	704	49.64676859	3.158565039	17.82756043	2.587547134
59	705	60.70109464	1.87654176	12.47534944	0.608733526
59	706	56.94656567	2.623979922	10.61704943	0.145089057
59	707	64.91626627	0.999399704	13.1096289	2.543122922
59	708	60.90633167	2.533333251	30.69255273	3.744002263
59	709	59.408941	1.441471492	32.14875633	1.096866607
59	710	53.327232	2.008933908	28.60109267	0.093101772
59	711	56.36180382	2.339976044	25.383623	2.713910656
59	712	66.12032175	3.773269301	19.2696628	1.230215724
59	713	66.711599	4.302885031	16.157394	0.279305894
59	714	56.20970863	2.28123681	24.44199463	6.612081295
59	715	56.3104945	2.27236496	30.06218282	4.404478093
59	716	67.30701085	2.02203432	23.40502	7.803556393
59	717	71.5170702	2.264504532	18.576256	1.040912093
59	718	65.58279689	8.708647573	16.721795	#¡DIV/0!
59	719	54.78758514	6.711058827	16.309461	3.200166021
60	1000	43.92822743	0.433842289	22.60769175	0.308784604
60	1001	45.72797588	0.505826586	22.54498033	0.808076706
60	1002	46.312534	1.938445559	21.5756438	1.31983948
60	1003	46.876935	0	27.24960186	2.450395418
60	1004	50.90837083	2.136889137	26.2682354	1.296315199
60	1005	44.90601078	2.34070271	19.6728062	1.735214718
60	1006	44.65964513	0.996856395	22.06120811	1.663072446
60	1007	50.08192638	1.42532759	26.28205714	0.65644689
60	1008	52.33665071	0.328223591	21.19668917	1.559095665
60	1009	48.4895092	3.905293889	20.753231	2.84609092
60	1010	45.533123	1.048380285	19.46317171	4.683873796
60	1011	44.0710556	1.177289894	22.78046714	0.901971562
60	1012	48.14683725	1.014174363	25.91346888	0.74148368
60	1013	49.61831133	1.736795444	24.0912598	1.137852551
60	1014	51.29999571	1.408449578	22.87889736	0.529053011
60	1015	51.04659143	0.513570337	23.42293756	0.497754963
60	1016	54.93980638	2.320890859	21.42129757	1.247110606
60	1017	54.3915314	0.420507902	23.5591102	0.244558877
60	1018	59.86967657	1.916764723	24.2041402	0.244558877
60	1019	58.79532509	4.693369598	22.30533413	0.661730951
60	1020	49.8803545	1.46770209	22.7366974	0.745010162
60	1021	47.42521	0.269835408	26.51818425	0.424099707
60	1022	49.77956886	1.085746808	27.284157	0.342078462
60	1024	43.329271		25.83284	1.482340472
60	1025	46.37300538	1.035918644	25.4296965	0.228052544
60	1026	53.33626843	7.444941438	24.596359	3.065182114
60	941	41.73072919	8.566227661	15.7971134	2.378019233
60	942	36.95064422	2.282107772	15.7058735	1.468239847
60	943	41.19836964	2.81032313	17.38026308	1.079469044
60	944	46.95756367	2.156381441	17.27886636	0.609218715
60	945	44.26226093	2.617968232	17.55740182	1.952238536
60	946	47.2317012	1.8922858	16.63220778	2.304784239
60	947	45.32299955	2.907353764	24.46215171	3.684299961
60	948	44.34288971	3.147226236	27.76792933	1.81226372
60	949	39.25752138	1.868181635	19.30191414	2.329411692
60	950	43.04259133	2.482235702	16.35896625	0.966584163
60	951	44.4580735	2.171493567	21.7530272	2.312981095
60	952	39.78160767	0.837918261	21.60559171	1.043882221
60	953	41.5876911	1.186944223	19.6728062	1.450420628
60	954	42.7164932	1.261523757	19.30191421	2.058311159
60	955	46.39316267	1.088935733	20.524783	0.951426926
60	956	44.88137413	3.075312654	19.4631715	0.789996776
60	957	42.2649722	0.826984806	20.82234143	0.595104321
60	958	44.0710556	1.149347926	17.076562	2.295866446
60	959	43.23712429	0.887439438	18.67154436	2.941305951
63	1138	66.52677209	1.811828304	22.51504044	0.991650856
63	1139	67.8887783	1.464298765	24.57943018	2.117440676
63	1140	63.26472138	1.356704394	24.9156885	2.11505051
63	1141	62.11576217	0.889909434	19.49004767	2.324383166
63	1142	61.57151838	1.0746413	20.84537814	2.961547685
63	1143	58.56189654	1.58083735	24.96896114	1.10254873
63	1144	51.27119988	1.839088995	26.0102234	0.963311726
63	1145	54.69792042	0.956486704	24.84668892	2.201758111
63	1146	63.76417156	9.027672552	24.3653976	1.236540689
63	1147	39.08282583	2.662782981	17.75845043	4.947439504
63	1148	29.3536275	0.987057071	8.9008095	0.570131005
63	1149	33.69682753	4.652360552	8.282656	0.186204122
63	1150	26.94820383	1.107572592	9.6533445	1.364566244
63	1151	26.5423729	1.369264642	8.249578	0.55321466
63	1152	38.84613614	13.76907505	13.03056	6.062043296
64	1358	33.00879588	6.325849906	13.22784075	2.621767081
64	1359	41.55543971	2.696745978	23.85474887	4.197328137
64	1400	32.2025085	1.294084809	18.10860927	1.724776194
64	1401	28.35920675	1.736568672	10.88293242	1.821305463
64	1402	35.53516233	3.918940828	20.5704726	4.169533509
64	1403	40.56997772	1.539678259	24.91746712	1.161774441
64	1404	43.1357626	0.134917286	20.75323108	1.117224179
64	1405	39.25176186	3.007806696	22.40611975	2.002775585
64	1406	52.4241906	1.888541107	14.4641914	2.995223698
64	1407	59.68794206	3.372701854	9.714426909	0.890174911
64	1408	46.34573388	3.941649488	14.75738655	3.343763813
64	1409	54.06022055	0.711595415	21.3982606	1.013487036
64	1410	53.11222239	2.416647125	24.94592433	0.426647053
64	1411	54.59041533	1.398785519	31.87999375	0.542873441
64	1412	52.78970756	0.90145633	28.81610267	6.424039036
64	1413	54.33509108	1.024795314	18.7375135	2.62260319
64	1414	39.99248308	7.970257449	15.109221	0.905054895
64	1415	32.386803	1.913531966	16.33017	1.316190951
64	1416	41.65205533	10.70146782	23.63783133	3.31414333
65	701	56.94973233	11.39466692	27.619936	5.080526076
65	702	49.73558927	1.086762406	22.35572688	5.301902508
65	703	52.09764425	0.63303995	15.19880839	2.903804673
65	704	52.44031638	0.149295203	18.92564678	1.254288352
65	705	59.41470033	4.841203402	22.74695936	0.722147798
65	706	55.56467913	4.259008477	23.37366413	1.375760381
65	707	54.61729144	2.543321668	23.44498962	1.076495776
65	708	59.96810645	3.603530446	20.99511717	2.621476285
65	709	52.30593522	1.614588782	15.0930954	0.571143764
65	710	54.39556288	1.749449342	22.77627891	2.612533396
65	711	49.92066913	1.060723905	28.26322	1.696848747
65	712	52.01413571	1.211859917	25.21468667	1.455491677
65	713	59.13249982	5.90475304	30.58993433	0.877334991
65	714	63.9379711	3.635988477	24.39496133	2.768798107
65	715	56.01485617	1.165821471	21.7852785	2.224339567
65	716	61.96346344	2.727243182	23.18449692	0.908547766
65	717	65.99601925	7.20923976	25.85482982	3.084423114
65	718	67.00479427	9.676203227	30.106162	1.325410114
65	719	54.97436164	3.509214846	28.0581926	0.627086516
65	720	42.64392725	2.503759675	21.70611591	1.567525778
65	721	39.78160791	1.584923367	24.94592414	0.483772167
65	722	46.16435636	8.236852846	25.47849918	2.088721179
66	1348	59.58746511	6.387014332	20.6025846	0.531504496
66	1349	73.19910938	1.709320976	17.75989	2.426352787
66	1350	72.03309421	1.308533737	25.03388282	0.658450303
66	1351	62.14263844	11.12476917	21.81036317	3.449384838
66	1352	40.55206022	1.309510041	10.87045429	2.061640396
66	1353	48.3820045	2.224339555	8.877773071	1.909707795
66	1354	49.90051181	8.006015997	13.07737745	1.700482478
66	1355	55.0446238	3.54352354	10.92804607	1.751092216
66	1356	53.6676645	7.621041169	11.66906247	2.970106864
66	1357	53.94001045	6.924411045	13.7385328	1.52272347
66	1358	61.58719617	1.281201911	15.4424862	4.157756344
66	1359	54.43811667	3.511210019	17.96146188	2.432596458
66	1400	59.25980837	3.691969397	20.63497567	2.297941955
66	1401	63.35914179	4.420002833	23.72916382	1.592066764
